Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,cr,lambda
0.08925320239820003,0.41452742921155206,0.16365795075769268,0.36416173580792266,1.0,1.0,0.2865448504983389,m_y=1,0.058823529411764705,1.7
0.3233186549692224,0.6109959261147229,0.32947634085702276,0.6073881245979167,0.0,0.0,0.24802110817941947,m_y=0,0.058823529411764705,1.7
-0.4177375097158514,0.17663920558718046,-0.24043616479140023,-0.0006621393372707521,1.0,0.0,0.05413703812638049,m_a=0,0.058823529411764705,1.7
-0.33958704973609455,-0.06301489775850719,-0.33958704973609455,-0.06301489775850723,1.0,1.0,-0.1884758602978942,m_a=1,0.058823529411764705,1.7
-0.9282561710129007,6.2640323112334935,1.54510662744899,3.790669512771603,1.0,1.0,2.8934760448521915,m_u,0.058823529411764705,1.7
0.08383241191341252,0.41814223580294324,0.16108586259338212,0.36641309719429843,1.0,1.0,0.2865448504983389,m_y=1,0.05555555555555555,1.7
0.3237275511895067,0.6196041805179267,0.330193260345614,0.6158848467197441,0.0,0.0,0.24802110817941947,m_y=0,0.05555555555555555,1.7
-0.41922926635099317,0.17917395026774002,-0.24041291040799911,0.00035759432474596447,1.0,0.2,0.05413703812638049,m_a=0,0.05555555555555555,1.7
-0.34881767481152687,-0.07179670469042623,-0.34881767481152687,-0.07179670469042623,1.0,1.0,-0.1884758602978942,m_a=1,0.05555555555555555,1.7
-1.0594312707149565,6.597196457645003,1.581801142754956,3.9559640441750923,1.0,1.0,3.069317023445463,m_u,0.05555555555555555,1.7
0.088621730444944,0.42283819986020477,0.1653707646354034,0.37148409995864884,1.0,1.0,0.2865448504983389,m_y=1,0.05263157894736842,1.7
0.3249966623229986,0.6209223304517186,0.3313394497063583,0.6172577228366432,0.0,0.0,0.24802110817941947,m_y=0,0.05263157894736842,1.7
-0.4303026782022343,0.17972468507970304,-0.24817416444323231,-0.002403828679298856,1.0,0.0,0.05413703812638049,m_a=0,0.05263157894736842,1.7
-0.33782598439929074,-0.05469125926032927,-0.3378259843992907,-0.05469125926032934,1.0,1.0,-0.1884758602978942,m_a=1,0.05263157894736842,1.7
-1.0678047627783362,7.165685097943047,1.7718034104570708,4.326076924707641,1.0,1.0,3.2451580020387363,m_u,0.05263157894736842,1.7
0.08720304925038988,0.41900229090171404,0.16420649799667209,0.36721663275038946,1.0,1.0,0.2865448504983389,m_y=1,0.05,1.7
0.3288409617067128,0.6226148529057016,0.3353010258230972,0.618875925946779,0.0,0.0,0.24802110817941947,m_y=0,0.05,1.7
-0.4147129321514889,0.1684668931725259,-0.24081792923165696,-0.00542810974730612,1.0,0.0,0.05413703812638049,m_a=0,0.05,1.7
-0.34717872659685234,-0.0755155835958563,-0.34717872659685234,-0.07551558359585633,1.0,1.0,-0.1884758602978942,m_a=1,0.05,1.7
-1.0486389767540532,7.232552511885442,1.8052953219302434,4.378618213201146,1.0,1.0,3.420998980632008,m_u,0.05,1.7
0.08476860602816219,0.41873283218306856,0.16272407810487372,0.36635229717002515,1.0,1.0,0.2865448504983389,m_y=1,0.047619047619047616,1.7
0.32685235116416633,0.622603770103207,0.3334170287491779,0.618808703305644,0.0,0.0,0.24802110817941947,m_y=0,0.047619047619047616,1.7
-0.41362421870760435,0.16742620154801008,-0.24052023080047955,-0.005677786359114747,1.0,0.0,0.05413703812638049,m_a=0,0.047619047619047616,1.7
-0.34950759209991855,-0.07812807665866643,-0.34950759209991855,-0.07812807665866645,1.0,1.0,-0.1884758602978942,m_a=1,0.047619047619047616,1.7
-1.0943314756377314,7.564715837267957,1.888668438296973,4.581715923333252,1.0,1.0,3.5968399592252793,m_u,0.047619047619047616,1.7
0.08882124668747207,0.41930553769363943,0.16484952129638417,0.368311361425144,1.0,1.0,0.2865448504983389,m_y=1,0.045454545454545456,1.7
0.33035985277820556,0.6234375183611546,0.33675351417003796,0.6197476099587426,0.0,0.0,0.24802110817941947,m_y=0,0.045454545454545456,1.7
-0.41537453922441064,0.16433273057366213,-0.24356601049479787,-0.007475798155950525,1.0,0.0,0.05413703812638049,m_a=0,0.045454545454545456,1.7
-0.34542740573407593,-0.07061161933174617,-0.34542740573407593,-0.0706116193317462,1.0,1.0,-0.1884758602978942,m_a=1,0.045454545454545456,1.7
-1.07268834378205,7.9817415784530095,2.0289722513264534,4.880080983344508,1.0,1.0,3.772680937818553,m_u,0.045454545454545456,1.7
0.09189607798908775,0.4128854013430291,0.16513267267734863,0.36309342969595704,1.0,1.0,0.2865448504983389,m_y=1,0.043478260869565216,1.7
0.3278795815624098,0.6119610495860659,0.333948684291139,0.608394087433617,0.0,0.0,0.24802110817941947,m_y=0,0.043478260869565216,1.7
-0.4111106030481883,0.17260339258071905,-0.23647744447032554,-0.00202976599714364,1.0,0.2,0.05413703812638049,m_a=0,0.043478260869565216,1.7
-0.340875874659484,-0.07159125514018538,-0.340875874659484,-0.07159125514018541,1.0,1.0,-0.1884758602978942,m_a=1,0.043478260869565216,1.7
-1.1142767737171195,8.392826713982378,2.1816793231933067,5.096870617071953,1.0,1.0,3.948521916411825,m_u,0.043478260869565216,1.7
0.08746084005434371,0.4208634234736791,0.16458992943561118,0.3690306657807944,1.0,1.0,0.2865448504983389,m_y=1,0.041666666666666664,1.7
0.32492306924010605,0.6197237019607063,0.3313087643304951,0.6160190084822703,0.0,0.0,0.24802110817941947,m_y=0,0.041666666666666664,1.7
-0.423036711726924,0.17640029681072367,-0.2437840345232946,-0.0028523803929056952,1.0,0.0,0.05413703812638049,m_a=0,0.041666666666666664,1.7
-0.34202548772413427,-0.06510417939883222,-0.3420254877241342,-0.06510417939883224,1.0,1.0,-0.1884758602978942,m_a=1,0.041666666666666664,1.7
-1.2568305154318287,8.92641660026327,2.2734056961625853,5.396180388668858,1.0,1.0,4.124362895005097,m_u,0.041666666666666664,1.7
0.09146051772611072,0.41711271098696,0.16611154478926993,0.36684704932048795,1.0,1.0,0.2865448504983389,m_y=1,1.0,1.7
0.33474377918776366,0.6238265741614183,0.34106174268350026,0.6201708225661068,0.0,0.0,0.24802110817941947,m_y=0,1.0,1.7
-0.40701651857770293,0.15524213702023695,-0.24105406059981563,-0.010720320957650402,1.0,0.0,0.05413703812638049,m_a=0,1.0,1.7
-0.3463799141787992,-0.07677305429624115,-0.3463799141787992,-0.07677305429624118,1.0,1.0,-0.1884758602978942,m_a=1,1.0,1.7
-0.31080613065263124,0.20479185950074547,-0.17461879255660748,0.06860452140472166,1.0,0.0,0.08002038735983691,m_u,1.0,1.7
0.09211717080838294,0.4141696059582361,0.1652608574686078,0.3645922174244155,1.0,1.0,0.2865448504983389,m_y=1,2.0,1.7
0.32240268458691645,0.6075081061313019,0.32838650869142444,0.6039889923665893,0.0,0.0,0.24802110817941947,m_y=0,2.0,1.7
-0.4174051718550224,0.17740411221827915,-0.23977098924005547,-0.0002300703966876927,1.0,0.0,0.05413703812638049,m_a=0,2.0,1.7
-0.335073469454296,-0.059225045636878006,-0.335073469454296,-0.05922504563687805,1.0,1.0,-0.1884758602978942,m_a=1,2.0,1.7
-0.6103485525298222,0.05446267746785287,-0.4645834995175403,-0.09130237554442895,1.0,0.0,-0.015800203873598373,m_u,2.0,1.7
0.08337233113152802,0.4129038318150651,0.1598736969403196,0.36091609323459783,1.0,1.0,0.2865448504983389,m_y=1,3.0,1.7
0.31441885972238925,0.6052944955563072,0.3206819789305881,0.601599329332176,0.0,0.0,0.24802110817941947,m_y=0,3.0,1.7
-0.42269708468317935,0.19458640845273742,-0.23563806151107283,0.00752738528063088,1.0,0.0,0.05413703812638049,m_a=0,3.0,1.7
-0.34141762720619984,-0.06746074738337045,-0.34141762720619984,-0.06746074738337046,1.0,1.0,-0.1884758602978942,m_a=1,3.0,1.7
-0.896948835784405,-0.09565555893068474,-0.7434498412344095,-0.24915455348068044,0.8,0.0,-0.11162079510703364,m_u,3.0,1.7
0.0848338607219026,0.4244600652978431,0.16399628399079433,0.37161207388646134,1.0,1.0,0.2865448504983389,m_y=1,4.0,1.7
0.32514034424747623,0.6258721037465079,0.3317642346345712,0.6220679076087589,0.0,0.0,0.24802110817941947,m_y=0,4.0,1.7
-0.42691021619148,0.17444342443598299,-0.24753420579386126,-0.004932585961635687,1.0,0.0,0.05413703812638049,m_a=0,4.0,1.7
-0.34361504734573634,-0.06376676094862417,-0.34361504734573634,-0.0637667609486242,1.0,1.0,-0.1884758602978942,m_a=1,4.0,1.7
-1.181734846571826,-0.2561897799115028,-1.0345404649509462,-0.40338416153238255,0.0,0.0,-0.20744138634046894,m_u,4.0,1.7
0.0861982719842381,0.4180534754880944,0.16314681269310155,0.36622739112077934,1.0,1.0,0.2865448504983389,m_y=1,5.0,1.7
0.32566044370586306,0.6190374484054979,0.3320834567010826,0.6153051760006236,0.0,0.0,0.24802110817941947,m_y=0,5.0,1.7
-0.41730104690593384,0.17264953955893741,-0.24124046355061096,-0.0034110437963855585,1.0,0.0,0.05413703812638049,m_a=0,5.0,1.7
-0.3461354927748402,-0.0719839097769428,-0.3461354927748402,-0.07198390977694281,1.0,1.0,-0.1884758602978942,m_a=1,5.0,1.7
-1.4467192635063086,-0.4158018404059135,-1.3022454922514308,-0.5602756116607912,0.0,0.0,-0.3032619775739043,m_u,5.0,1.7
0.08723692750465131,0.4189184115284406,0.16436163792720399,0.3670610799565713,1.0,1.0,0.2865448504983389,m_y=1,6.0,1.7
0.330438461520453,0.6242560531068279,0.3369509791230036,0.6204928744319798,0.0,0.0,0.24802110817941947,m_y=0,6.0,1.7
-0.4110693612995494,0.16237952454381616,-0.240726449826613,-0.007963386929120202,1.0,0.0,0.05413703812638049,m_a=0,6.0,1.7
-0.3487869520944147,-0.07870442997018934,-0.3487869520944146,-0.07870442997018941,1.0,1.0,-0.1884758602978942,m_a=1,6.0,1.7
-1.7064290003830078,-0.5740817019617891,-1.5666471005504758,-0.7138636017943212,0.0,0.0,-0.3990825688073394,m_u,6.0,1.7
0.08745021192164434,0.42240291585270545,0.16458011236008324,0.37088276773518086,1.0,1.0,0.2865448504983389,m_y=1,7.0,1.7
0.3259358828635741,0.6226060934705401,0.33234782386089784,0.6189174860421882,0.0,0.0,0.24802110817941947,m_y=0,7.0,1.7
-0.4241357240760538,0.17387210807533648,-0.2462175462763434,-0.004046069724373955,1.0,0.0,0.05413703812638049,m_a=0,7.0,1.7
-0.3426369832310924,-0.062258709955197424,-0.3426369832310924,-0.06225870995519748,1.0,1.0,-0.1884758602978942,m_a=1,7.0,1.7
-2.0401611143865552,-0.7364023440968487,-1.894163017415335,-0.8824004410680688,0.0,0.0,-0.4949031600407747,m_u,7.0,1.7
0.08706575290063401,0.41555021382455976,0.16329711923885193,0.3640397728698689,1.0,1.0,0.2865448504983389,m_y=1,8.0,1.7
0.3274291004494806,0.6179477706934544,0.3338235220296403,0.6142224469053513,0.0,0.0,0.24802110817941947,m_y=0,8.0,1.7
-0.4083729868351707,0.16525939173068688,-0.23774398597115085,-0.0053696091333330755,1.0,0.0,0.05413703812638049,m_a=0,8.0,1.7
-0.3488737638250225,-0.07975591324192188,-0.3488737638250225,-0.07975591324192187,1.0,1.0,-0.1884758602978942,m_a=1,8.0,1.7
-2.259634078067719,-0.8870810389869132,-2.1196174157888854,-1.0270977012657474,0.0,0.0,-0.5907237512742101,m_u,8.0,1.7
0.08897566157715543,0.4179397469108303,0.16473847295702365,0.36691266641476444,1.0,1.0,0.2865448504983389,m_y=1,9.0,1.7
0.32918060947860045,0.6199553485278619,0.33550079336232674,0.6162876930789342,0.0,0.0,0.24802110817941947,m_y=0,9.0,1.7
-0.41406918099952905,0.16898922228774937,-0.24051528590403085,-0.004564672807748805,1.0,0.2,0.05413703812638049,m_a=0,9.0,1.7
-0.3461276795856219,-0.07313723155068468,-0.34612767958562196,-0.07313723155068468,1.0,1.0,-0.1884758602978942,m_a=1,9.0,1.7
-2.56555341954379,-1.0493408775882855,-2.423136614699879,-1.191757682432196,0.0,0.0,-0.6865443425076453,m_u,9.0,1.7
0.09193148642292995,0.42009638150404777,0.16697792877461198,0.36981039309357155,1.0,1.0,0.2865448504983389,m_y=1,10.0,1.7
0.3339493472805862,0.625122116688934,0.34025837775225265,0.6214894615336191,0.0,0.0,0.24802110817941947,m_y=0,10.0,1.7
-0.4118768045759394,0.1572171292893599,-0.24407953715463188,-0.010580138131947562,1.0,0.0,0.05413703812638049,m_a=0,10.0,1.7
-0.344397959970171,-0.07068400896469196,-0.34439795997017103,-0.07068400896469199,1.0,1.0,-0.1884758602978942,m_a=1,10.0,1.7
-2.851989063739608,-1.2184964469531914,-2.7142960970992887,-1.35618941359351,0.0,0.0,-0.7823649337410805,m_u,10.0,1.7
0.08742429970079243,0.4175838384178047,0.16402115998120187,0.36610835056239954,1.0,1.0,0.2865448504983389,m_y=1,11.0,1.7
0.33185628988196886,0.6252146864038368,0.33839057402666145,0.6214456516038606,0.0,0.0,0.24802110817941947,m_y=0,11.0,1.7
-0.40678621149364985,0.1554638239848518,-0.24073881826141935,-0.010583569247378586,1.0,0.0,0.05413703812638049,m_a=0,11.0,1.7
-0.349892149036123,-0.08068646933523564,-0.349892149036123,-0.08068646933523564,1.0,1.0,-0.1884758602978942,m_a=1,11.0,1.7
-3.0853819773999516,-1.3556995489436796,-2.9491249421788046,-1.4919565841648268,0.0,0.0,-0.8781855249745159,m_u,11.0,1.7
0.09350237145542747,0.4228979459359735,0.16874619601840407,0.372414528407226,1.0,1.0,0.2865448504983389,m_y=1,12.0,1.7
0.33434943994530003,0.6246508970305505,0.34058164967926663,0.6210487058412217,0.0,0.0,0.24802110817941947,m_y=0,12.0,1.7
-0.4229389484386442,0.1693369893104253,-0.2469217081958078,-0.006680250932411101,0.8,0.0,0.05413703812638049,m_a=0,12.0,1.7
-0.33994493123120406,-0.0613663253722563,-0.33994493123120406,-0.06136632537225636,1.0,1.0,-0.1884758602978942,m_a=1,12.0,1.7
-3.471121888622437,-1.5486843891376623,-3.326683684345695,-1.6931225934144039,0.0,0.0,-0.974006116207951,m_u,12.0,1.7
0.08772380929716986,0.41998519476827134,0.16455245737181784,0.3683315344452878,1.0,1.0,0.2865448504983389,m_y=1,13.0,1.7
0.3262751074632906,0.6200908408944523,0.332667179334189,0.6163818041839124,0.0,0.0,0.24802110817941947,m_y=0,13.0,1.7
-0.420083807259524,0.1717427609353545,-0.24375527132139402,-0.004585775002775417,1.0,0.0,0.05413703812638049,m_a=0,13.0,1.7
-0.34323327895123734,-0.06688505807507732,-0.34323327895123734,-0.06688505807507736,1.0,1.0,-0.1884758602978942,m_a=1,13.0,1.7
-3.7266826900826233,-1.692160599167026,-3.5819890392873175,-1.8368542499623317,0.0,0.0,-1.0698267074413863,m_u,13.0,1.7
0.08967132574176054,0.4174849019808457,0.1649913917285621,0.3667762769045949,1.0,1.0,0.2865448504983389,m_y=1,14.0,1.7
0.32761772103861697,0.6181421461934343,0.3339056178792097,0.614487761417821,0.0,0.0,0.24802110817941947,m_y=0,14.0,1.7
-0.4140161019711427,0.16475157950688218,-0.242463235337052,-0.006801287127208578,1.0,0.0,0.05413703812638049,m_a=0,14.0,1.7
-0.3428042909771279,-0.0685374303287376,-0.34280429097712783,-0.06853743032873764,1.0,1.0,-0.1884758602978942,m_a=1,14.0,1.7
-3.9958297266818854,-1.8585754934152425,-3.85505494825126,-1.9993502718458678,0.0,0.0,-1.1656472986748216,m_u,14.0,1.7
0.09124818593672679,0.42022726534798915,0.1668389580271532,0.36945350615701866,1.0,1.0,0.2865448504983389,m_y=1,15.0,1.7
0.3309800541846851,0.6228027375274522,0.3373024090018003,0.6191424669021874,0.0,0.0,0.24802110817941947,m_y=0,15.0,1.7
-0.41437642963166105,0.16001456173806644,-0.2444979245365438,-0.009863943357050833,1.0,0.0,0.05413703812638049,m_a=0,15.0,1.7
-0.34221959302785765,-0.06831536778559935,-0.34221959302785765,-0.06831536778559937,1.0,1.0,-0.1884758602978942,m_a=1,15.0,1.7
-4.278643289892901,-2.023040529527633,-4.139242477862759,-2.162441341557775,0.0,0.0,-1.261467889908257,m_u,15.0,1.7
0.07653183080962761,0.41840121486189086,0.1578848245496371,0.36368557510499755,1.0,1.0,0.2865448504983389,m_y=1,16.0,1.7
